frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
802,5,193,193,unconfirmed_update,0.8374,"[1810.4, 316.2, 1904.9, 528.2]","[1827.0, 316.4, 1901.1, 529.5]",0.5619,0.4381,,,,,,,,17,,
803,3,178,178,re_activate_from_lost,0.6494,"[718.2, 423.6, 810.0, 527.5]","[722.0, 423.6, 805.6, 527.6]",0.2682,0.7318,0.0594,,,,,,105,18,30,
803,3,184,184,re_activate_from_lost,0.7428,"[1111.7, 393.9, 1137.4, 458.0]","[1112.5, 394.1, 1137.3, 458.2]",0.6897,0.3103,0.7695,,,,,,105,18,18,
803,3,173,173,re_activate_from_lost,0.6712,"[860.0, 395.6, 884.2, 461.0]","[860.4, 395.6, 883.3, 461.1]",0.5952,0.4048,0.7283,,,,,,105,18,24,
803,3,179,179,re_activate_from_lost,0.7275,"[387.8, 407.0, 426.9, 505.6]","[388.2, 407.0, 426.5, 505.0]",0.2221,0.7779,0.0765,,,,,,105,18,31,
803,3,180,180,re_activate_from_lost,0.5708,"[878.9, 396.2, 903.2, 462.4]","[879.6, 395.7, 902.3, 462.3]",0.2086,0.7914,0.0893,,,,,,105,18,19,
803,3,191,191,re_activate_from_lost,0.6538,"[1222.4, 381.0, 1250.8, 462.0]","[1223.1, 381.5, 1251.3, 463.2]",0.4781,0.5219,0.0421,,,,,,105,18,7,
803,3,186,186,re_activate_from_lost,0.7816,"[1196.1, 380.4, 1223.1, 464.7]","[1196.0, 380.8, 1225.5, 465.2]",0.5447,0.4553,0.6441,,,,,,105,18,16,
803,6_new,139,194,gate_failed sim=0.737<theta=0.767,0.7754,"[1861.7, 342.6, 1921.1, 520.8]",,,,,0.7366,0.7667,0.0183,1.0,,105,18,20,"[(139, 0.7366442680358887), (122, 0.7183400392532349), (64, 0.708120584487915), (164, 0.703445553779602), (117, 0.7008424401283264)]"
803,6_revive,147,147,revived,0.7173,"[665.9, 431.7, 755.3, 526.2]",,,,,0.8549,0.7667,0.0519,1.0,0.8549,105,18,10,"[(147, 0.8548593521118164), (178, 0.8029265999794006), (158, 0.7930344939231873), (164, 0.7738111019134521), (189, 0.7649945020675659)]"
804,3,183,183,re_activate_from_lost,0.6278,"[1022.0, 393.2, 1046.2, 458.0]","[1022.3, 393.3, 1046.1, 458.4]",0.4152,0.5848,0.0452,,,,,,105,11,17,
804,3,188,188,re_activate_from_lost,0.6365,"[891.0, 395.9, 915.3, 470.8]","[890.7, 396.0, 915.6, 470.9]",0.1612,0.8388,0.0788,,,,,,105,11,8,
804,3,185,185,re_activate_from_lost,0.696,"[782.3, 388.5, 814.7, 479.6]","[781.0, 388.4, 815.0, 479.0]",0.6079,0.3921,0.7271,,,,,,105,11,21,
804,5,194,194,unconfirmed_update,0.8668,"[1849.5, 343.9, 1900.8, 513.3]","[1849.9, 343.6, 1906.9, 514.8]",0.4754,0.5246,,,,,,,,11,,
804,5,147,147,unconfirmed_update,0.8492,"[657.1, 433.7, 738.5, 524.8]","[656.9, 433.3, 743.8, 525.1]",0.2853,0.7147,,,,,,,,11,,
805,3,166,166,re_activate_from_lost,0.5842,"[847.8, 430.3, 938.3, 539.0]","[850.6, 430.4, 935.0, 539.1]",0.3443,0.6557,0.0529,,,,,,105,9,11,
805,6_new,185,195,margin_failed margin=0.032<0.04,0.7743,"[755.3, 387.5, 786.4, 474.5]",,,,,0.7937,0.7667,0.0319,1.0,,105,9,23,"[(185, 0.7937043905258179), (189, 0.7618271708488464), (64, 0.7132658958435059), (12, 0.710548460483551), (158, 0.70255047082901)]"
805,6_new,189,196,margin_failed margin=0.003<0.04,0.7295,"[1318.3, 371.6, 1346.6, 460.7]","[744.7, 387.4, 767.9, 450.7]",1.0,0.0,,0.8058,0.7667,0.0025,1.0,,105,9,13,"[(189, 0.8057697415351868), (44, 0.803220808506012), (168, 0.7989225387573242), (158, 0.7969632148742676), (12, 0.7936388254165649)]"
805,6_revive,186,186,revived,0.6948,"[1161.0, 382.7, 1184.0, 453.6]",,,,,0.8197,0.7667,0.0455,1.0,0.8197,105,9,19,"[(186, 0.8196974992752075), (190, 0.7741671800613403), (59, 0.7588845491409302), (188, 0.7563126087188721), (191, 0.7443386316299438)]"
806,3,163,163,re_activate_from_lost,0.7326,"[776.9, 427.3, 863.3, 535.3]","[776.0, 427.2, 863.9, 535.4]",0.2237,0.7763,0.0252,,,,,,105,10,42,
806,3,173,173,re_activate_from_lost,0.6386,"[826.2, 394.5, 851.9, 470.1]","[825.9, 394.5, 851.9, 469.3]",0.1005,0.8995,0.0661,,,,,,105,10,26,
806,5,195,195,unconfirmed_update,0.7865,"[743.2, 385.4, 774.2, 475.2]","[745.2, 385.8, 777.0, 475.1]",0.572,0.428,,,,,,,,10,,
806,6_new,54,197,gate_failed sim=0.736<theta=0.752,0.7534,"[1433.7, 370.6, 1458.0, 444.2]",,,,,0.7362,0.7525,0.0039,1.0,,105,10,35,"[(54, 0.7362323999404907), (79, 0.7323662042617798), (71, 0.7076285481452942), (44, 0.6911701560020447), (38, 0.6871824860572815)]"
806,6_revive,186,186,revived,0.6851,"[1148.2, 382.1, 1171.1, 450.9]",,,,,0.8342,0.7667,0.0602,1.0,0.8342,105,10,21,"[(186, 0.8341823816299438), (190, 0.7739454507827759), (188, 0.7590247392654419), (59, 0.7541358470916748), (150, 0.7415765523910522)]"
807,6_new,158,198,margin_failed margin=0.013<0.04,0.7164,"[880.2, 393.2, 905.9, 466.1]",,,,,0.8167,0.7667,0.0126,1.0,,105,8,14,"[(158, 0.8166841268539429), (189, 0.8041212558746338), (185, 0.8009358644485474), (71, 0.7787503004074097), (12, 0.7687796354293823)]"
807,6_revive,186,186,revived,0.6977,"[1136.7, 380.4, 1161.0, 452.6]",,,,,0.9007,0.7667,0.0756,1.0,0.9007,105,8,23,"[(186, 0.9006823301315308), (190, 0.8250904083251953), (189, 0.790473997592926), (185, 0.7871500253677368), (59, 0.7842977046966553)]"
807,6_revive,79,79,revived,0.6765,"[1421.6, 367.9, 1448.6, 444.8]",,,,,0.7779,0.7667,0.0568,1.0,0.7779,105,8,10,"[(79, 0.7778826355934143), (54, 0.7211048603057861), (71, 0.7208395004272461), (38, 0.6922112703323364), (12, 0.6802192330360413)]"
808,3,183,183,re_activate_from_lost,0.5974,"[984.8, 388.8, 1009.1, 457.0]","[983.8, 388.8, 1008.8, 457.0]",0.2249,0.7751,0.0263,,,,,,105,12,20,
808,3,173,173,re_activate_from_lost,0.644,"[805.3, 391.5, 832.3, 465.8]","[805.4, 391.7, 831.4, 466.2]",0.1567,0.8433,0.079,,,,,,105,12,27,
808,6_revive,186,186,revived,0.7785,"[1126.6, 377.0, 1153.6, 454.6]",,,,,0.8495,0.7667,0.0827,1.0,0.8495,105,12,25,"[(186, 0.8495115041732788), (190, 0.7668483853340149), (59, 0.7467149496078491), (185, 0.7318155765533447), (191, 0.7310644388198853)]"
809,3,188,188,re_activate_from_lost,0.5816,"[834.3, 389.8, 858.6, 464.1]","[834.3, 389.9, 858.9, 464.2]",0.1528,0.8472,0.0712,,,,,,105,12,9,
809,3,163,163,re_activate_from_lost,0.8233,"[741.2, 422.2, 833.0, 533.6]","[742.4, 422.6, 832.5, 533.3]",0.072,0.928,0.0242,,,,,,105,12,44,
809,6_new,158,199,margin_failed margin=0.011<0.04,0.6796,"[860.6, 390.5, 884.9, 461.4]",,,,,0.829,0.7667,0.0111,1.0,,105,12,14,"[(158, 0.8290181159973145), (189, 0.8178759813308716), (185, 0.8049190044403076), (12, 0.796493649482727), (71, 0.7843462228775024)]"
810,3,173,173,re_activate_from_lost,0.6971,"[779.6, 390.2, 806.6, 465.8]","[780.2, 390.3, 806.7, 465.6]",0.115,0.885,0.0667,,,,,,105,11,28,
810,6_new,180,200,gate_failed sim=0.723<theta=0.767,0.7962,"[1487.7, 361.8, 1512.0, 440.1]","[798.5, 390.1, 820.9, 456.0]",1.0,0.0,,0.723,0.7667,0.021,1.0,,105,11,20,"[(180, 0.7229654788970947), (44, 0.7020015120506287), (173, 0.7013083696365356), (188, 0.6952286958694458), (140, 0.6892345547676086)]"
810,6_revive,79,79,revived,0.7412,"[1389.2, 362.5, 1413.5, 441.5]",,,,,0.7792,0.7667,0.0607,1.0,0.7792,105,11,11,"[(79, 0.7792255878448486), (54, 0.7184971570968628), (71, 0.7171522378921509), (168, 0.6958653926849365), (12, 0.6734972596168518)]"
810,6_new,158,201,margin_failed margin=0.002<0.04,0.7322,"[847.1, 388.8, 872.8, 465.1]",,,,,0.8063,0.7667,0.0023,1.0,,105,11,14,"[(158, 0.8063135743141174), (189, 0.8039779663085938), (185, 0.7960479259490967), (180, 0.784774899482727), (59, 0.7528927326202393)]"
810,6_revive,79,79,revived,0.7241,"[1444.5, 361.1, 1468.8, 431.3]",,,,,0.779,0.7667,0.0621,1.0,0.779,105,11,12,"[(79, 0.7789831161499023), (12, 0.7169290781021118), (71, 0.7122304439544678), (54, 0.7104432582855225), (180, 0.6920714974403381)]"
811,3,166,166,re_activate_from_lost,0.6644,"[784.4, 429.0, 865.4, 534.9]","[783.8, 428.6, 866.0, 534.9]",0.0662,0.9338,0.0458,,,,,,105,10,14,
811,3,163,163,re_activate_from_lost,0.7003,"[719.6, 422.2, 814.1, 535.6]","[720.4, 422.1, 812.6, 535.0]",0.0706,0.9294,0.0333,,,,,,105,10,45,
811,5,200,200,unconfirmed_update,0.8151,"[1475.6, 361.1, 1502.6, 438.8]","[1479.1, 361.3, 1503.3, 439.0]",0.5999,0.4001,,,,,,,,10,,
811,6_new,173,202,gate_failed sim=0.763<theta=0.767,0.7322,"[1505.2, 353.0, 1535.0, 444.2]",,,,,0.7628,0.7667,0.0032,1.0,,106,10,29,"[(173, 0.7627912759780884), (140, 0.7595585584640503), (150, 0.7354227304458618), (188, 0.7190572023391724), (34, 0.7066577076911926)]"
811,6_new,158,203,margin_failed margin=0.010<0.04,0.7187,"[834.3, 387.5, 861.3, 464.4]",,,,,0.8421,0.7667,0.0095,1.0,,106,10,14,"[(158, 0.8421245813369751), (185, 0.8326046466827393), (189, 0.8123352527618408), (71, 0.8059414625167847), (12, 0.7874780893325806)]"
811,6_revive,164,164,revived,0.7094,"[543.4, 426.3, 601.4, 525.5]","[430.2, 345.3, 553.8, 600.0]",0.9713,0.0287,,0.8384,0.65,0.096,1.0,0.8384,106,10,28,"[(164, 0.8383843302726746), (124, 0.7424179315567017), (12, 0.7409366369247437), (178, 0.7289028167724609), (71, 0.7135267853736877)]"
811,6_revive,79,79,revived,0.6955,"[1433.7, 361.8, 1458.0, 431.3]",,,,,0.7806,0.7667,0.0436,1.0,0.7806,106,10,13,"[(79, 0.7805744409561157), (71, 0.7369985580444336), (12, 0.7350685596466064), (180, 0.7181550860404968), (54, 0.7129530906677246)]"
811,6_new,150,204,margin_failed margin=0.008<0.04,0.6954,"[1254.8, 364.5, 1283.2, 446.9]",,,,,0.7947,0.6818,0.0079,1.0,,106,10,55,"[(150, 0.7947060465812683), (168, 0.7867663502693176), (189, 0.7846612930297852), (44, 0.7760917544364929), (185, 0.771276593208313)]"
811,6_revive,184,184,revived,0.6809,"[1041.5, 386.8, 1061.8, 453.6]",,,,,0.9069,0.7667,0.1427,1.0,0.9069,106,10,27,"[(184, 0.9069066643714905), (186, 0.7642119526863098), (64, 0.7375321388244629), (136, 0.718155026435852), (59, 0.6931226253509521)]"
812,5,202,202,unconfirmed_update,0.7268,"[1498.5, 352.4, 1530.9, 440.8]","[1501.3, 352.5, 1530.3, 441.5]",0.3222,0.6778,,,,,,,,9,,
812,5,79,79,unconfirmed_update,0.6732,"[1422.9, 361.8, 1449.9, 432.7]","[1425.9, 361.8, 1450.6, 432.4]",0.5453,0.4547,,,,,,,,9,,
813,3,186,186,re_activate_from_lost,0.7571,"[1115.1, 373.6, 1140.8, 451.9]","[1114.6, 373.4, 1140.2, 452.1]",0.1856,0.8144,0.1035,,,,,,106,13,29,
814,3,166,166,re_activate_from_lost,0.726,"[758.0, 425.6, 839.0, 538.3]","[755.7, 426.1, 841.2, 537.9]",0.0715,0.9285,0.0488,,,,,,106,13,15,
814,3,178,178,re_activate_from_lost,0.8699,"[607.2, 417.2, 707.4, 532.6]","[609.2, 417.2, 704.9, 533.3]",0.0579,0.9421,0.0461,,,,,,106,13,40,
814,6_new,117,205,margin_failed margin=0.003<0.04,0.8389,"[1555.2, 293.5, 1660.5, 596.7]",,,,,0.6689,0.65,0.0026,1.0,,106,13,191,"[(117, 0.6689234972000122), (114, 0.6663261651992798), (136, 0.6559956073760986), (164, 0.6506583094596863), (122, 0.6484779119491577)]"
814,6_new,147,206,margin_failed margin=0.026<0.04,0.7097,"[584.2, 425.2, 652.4, 525.8]",,,,,0.8493,0.7667,0.0258,1.0,,106,13,19,"[(147, 0.8492920994758606), (158, 0.8234829902648926), (185, 0.7876234650611877), (178, 0.7822481393814087), (189, 0.7791281342506409)]"
814,6_revive,79,79,revived,0.702,"[1352.0, 361.1, 1379.0, 452.2]",,,,,0.8098,0.7667,0.1007,1.0,0.8098,106,13,14,"[(79, 0.8098334074020386), (71, 0.7091662883758545), (44, 0.6986293196678162), (54, 0.6745351552963257), (158, 0.6744081974029541)]"
815,3,173,173,re_activate_from_lost,0.6701,"[727.0, 388.5, 758.0, 474.2]","[727.5, 388.7, 757.5, 473.5]",0.2491,0.7509,0.0804,,,,,,106,14,29,
815,3,183,183,re_activate_from_lost,0.6852,"[916.0, 387.5, 943.0, 460.4]","[916.1, 387.2, 942.6, 460.1]",0.0688,0.9312,0.0402,,,,,,106,14,26,
815,3,186,186,re_activate_from_lost,0.7224,"[1103.6, 374.0, 1127.9, 453.6]","[1102.2, 373.6, 1127.9, 453.0]",0.2815,0.7185,0.0832,,,,,,106,14,30,
815,5,205,205,unconfirmed_update,0.8951,"[1545.8, 290.6, 1653.8, 607.2]","[1546.9, 291.2, 1655.9, 605.1]",0.1753,0.8247,,,,,,,,14,,
815,5,79,79,unconfirmed_update,0.6763,"[1343.2, 361.8, 1368.9, 452.2]","[1344.6, 361.7, 1371.4, 452.2]",0.5309,0.4691,,,,,,,,14,,
816,6_revive,79,79,revived,0.7396,"[1387.8, 361.8, 1412.1, 438.8]",,,,,0.804,0.7667,0.1522,1.0,0.804,107,11,15,"[(79, 0.8039712905883789), (200, 0.651772141456604), (54, 0.6489328742027283), (71, 0.6043865084648132), (180, 0.5945287942886353)]"
817,3,193,193,re_activate_from_lost,0.9038,"[1660.5, 312.7, 1736.1, 521.8]","[1660.9, 312.9, 1734.7, 521.9]",0.6151,0.3849,0.6522,,,,,,107,12,4,
817,3,163,163,re_activate_from_lost,0.8705,"[661.5, 427.6, 760.1, 540.3]","[664.2, 427.6, 757.4, 540.4]",0.0685,0.9315,0.0287,,,,,,107,12,46,
817,3,166,166,re_activate_from_lost,0.7112,"[729.7, 430.3, 816.1, 541.7]","[729.8, 430.5, 815.2, 542.0]",0.0776,0.9224,0.0355,,,,,,107,12,16,
817,3,173,173,re_activate_from_lost,0.5942,"[706.7, 393.2, 736.4, 480.3]","[706.4, 393.3, 736.9, 480.0]",0.0346,0.9654,0.0745,,,,,,107,12,30,
817,5,79,79,unconfirmed_update,0.762,"[1380.4, 366.9, 1404.0, 433.7]","[1382.9, 365.9, 1404.6, 434.7]",0.5425,0.4575,,,,,,,,12,,
817,6_new,117,207,margin_failed margin=0.021<0.04,0.8267,"[1625.4, 342.9, 1668.6, 484.7]",,,,,0.6646,0.65,0.021,1.0,,109,12,191,"[(117, 0.6646213531494141), (64, 0.6436570286750793), (2, 0.640369176864624), (12, 0.6357086896896362), (131, 0.6350334286689758)]"
817,6_revive,147,147,revived,0.8011,"[519.8, 433.4, 611.6, 536.6]",,,,,0.9334,0.7667,0.1146,1.0,0.9334,109,12,19,"[(147, 0.9333505630493164), (178, 0.8187074661254883), (139, 0.7919714450836182), (164, 0.7754281759262085), (185, 0.7732757329940796)]"
817,6_new,189,208,margin_failed margin=0.031<0.04,0.7341,"[1204.9, 371.2, 1230.5, 449.6]","[627.2, 381.1, 650.4, 444.4]",1.0,0.0,,0.8459,0.7667,0.0307,1.0,,109,12,13,"[(189, 0.8458890914916992), (185, 0.8151922225952148), (158, 0.8138006925582886), (150, 0.8000897169113159), (168, 0.7985188961029053)]"
817,6_revive,186,186,revived,0.7252,"[1042.9, 380.0, 1068.5, 459.7]",,,,,0.8538,0.7667,0.0722,1.0,0.8538,109,12,33,"[(186, 0.8538159132003784), (190, 0.7816481590270996), (191, 0.7816029787063599), (185, 0.7778793573379517), (150, 0.7774488925933838)]"
818,3,194,194,re_activate_from_lost,0.8876,"[1734.8, 304.1, 1810.4, 525.5]","[1735.6, 304.3, 1809.1, 525.3]",0.6768,0.3232,0.7131,,,,,,109,9,2,
818,3,184,184,re_activate_from_lost,0.5919,"[970.0, 389.8, 992.9, 455.3]","[969.5, 389.9, 993.4, 456.4]",0.1597,0.8403,0.1198,,,,,,109,9,33,
818,5,207,207,unconfirmed_update,0.8278,"[1617.3, 343.4, 1660.5, 476.9]","[1619.9, 343.3, 1661.1, 478.4]",0.3497,0.6503,,,,,,,,9,,
818,5,147,147,unconfirmed_update,0.8459,"[514.7, 432.7, 598.4, 533.9]","[513.2, 432.8, 603.5, 534.5]",0.2127,0.7873,,,,,,,,9,,
818,5,208,208,unconfirmed_update,0.6301,"[1196.8, 370.2, 1225.1, 448.5]","[1199.5, 370.4, 1225.1, 448.7]",0.4123,0.5877,,,,,,,,9,,
818,6_revive,164,164,revived,0.9032,"[436.1, 430.0, 530.5, 533.9]",,,,,0.782,0.65,0.0436,1.0,0.782,109,9,29,"[(164, 0.7820209264755249), (178, 0.7384601831436157), (147, 0.7121656537055969), (139, 0.7084425687789917), (158, 0.6942612528800964)]"
818,6_revive,186,186,revived,0.7378,"[1034.8, 378.0, 1060.4, 457.7]",,,,,0.8779,0.7667,0.081,1.0,0.8779,109,9,35,"[(186, 0.8779217600822449), (190, 0.7969046831130981), (185, 0.7782350182533264), (189, 0.7649463415145874), (59, 0.755663275718689)]"
819,6_new,85,209,gate_failed sim=0.681<theta=0.726,0.8926,"[1713.2, 336.5, 1767.2, 497.8]",,,,,0.6806,0.7259,0.0051,1.0,,109,8,33,"[(85, 0.6806397438049316), (164, 0.6755660176277161), (8, 0.6734308004379272), (90, 0.6710461378097534), (107, 0.646083652973175)]"
819,6_revive,186,186,revived,0.7712,"[1028.7, 379.4, 1051.7, 452.9]",,,,,0.8855,0.7667,0.0641,1.0,0.8855,109,8,37,"[(186, 0.885517954826355), (190, 0.8214607834815979), (191, 0.7953507900238037), (150, 0.7606919407844543), (189, 0.7592170238494873)]"
819,6_revive,79,79,revived,0.7469,"[1310.2, 365.2, 1334.5, 448.9]",,,,,0.7795,0.7667,0.0501,1.0,0.7795,109,8,18,"[(79, 0.7794921398162842), (168, 0.7294195890426636), (54, 0.703999400138855), (158, 0.6928493976593018), (71, 0.6851179003715515)]"
819,6_revive,79,79,revived,0.7228,"[1433.7, 367.2, 1455.3, 434.7]",,,,,0.8571,0.7667,0.1503,1.0,0.8571,109,8,19,"[(79, 0.8571339845657349), (202, 0.7068419456481934), (71, 0.7021646499633789), (12, 0.6899702548980713), (180, 0.683525562286377)]"
819,6_new,178,210,gate_failed sim=0.757<theta=0.767,0.68,"[417.5, 397.6, 462.0, 529.9]",,,,,0.7575,0.7667,0.0142,1.0,,109,8,46,"[(178, 0.7574927806854248), (164, 0.7432838678359985), (140, 0.7396479845046997), (146, 0.721157968044281), (180, 0.7168105840682983)]"
820,3,173,173,re_activate_from_lost,0.6035,"[679.1, 392.5, 708.8, 482.3]","[678.5, 392.5, 709.6, 481.8]",0.0882,0.9118,0.0659,,,,,,109,9,31,
820,5,209,209,unconfirmed_update,0.881,"[1706.4, 337.8, 1755.0, 497.1]","[1705.9, 337.6, 1759.3, 497.3]",0.3188,0.6812,,,,,,,,9,,
820,5,210,210,unconfirmed_update,0.7389,"[405.7, 396.9, 450.9, 533.2]","[407.8, 397.0, 453.4, 532.6]",0.4214,0.5786,,,,,,,,9,,
820,6_revive,186,186,revived,0.7112,"[1022.0, 379.7, 1046.2, 449.9]",,,,,0.8879,0.7667,0.0613,1.0,0.8879,111,9,39,"[(186, 0.8879076242446899), (190, 0.8266268968582153), (191, 0.8166706562042236), (185, 0.7701997756958008), (189, 0.7695968747138977)]"
820,6_revive,79,79,revived,0.7003,"[1422.9, 369.2, 1444.5, 436.7]",,,,,0.8628,0.7667,0.1152,1.0,0.8628,111,9,20,"[(79, 0.862808883190155), (12, 0.7475816011428833), (150, 0.7443711161613464), (202, 0.7426303029060364), (71, 0.7389665842056274)]"
821,5,79,79,unconfirmed_update,0.7195,"[1418.9, 368.9, 1443.2, 441.8]","[1420.0, 369.0, 1443.0, 440.8]",0.2661,0.7339,,,,,,,,10,,
821,6_new,12,211,margin_failed margin=0.020<0.04,0.7001,"[1150.9, 383.1, 1171.1, 447.2]",,,,,0.821,0.6742,0.0202,1.0,,111,10,261,"[(12, 0.8209870457649231), (158, 0.8008054494857788), (189, 0.7874952554702759), (173, 0.772438108921051), (195, 0.7722559571266174)]"
821,6_new,190,212,margin_failed margin=0.000<0.04,0.7836,"[1035.5, 382.7, 1061.1, 459.7]",,,,,0.858,0.7667,0.0001,1.0,,111,10,7,"[(190, 0.8580359816551208), (186, 0.8579014539718628), (189, 0.7469841241836548), (185, 0.7267117500305176), (158, 0.7103630900382996)]"
822,3,208,208,re_activate_from_lost,0.5737,"[1167.8, 369.9, 1196.1, 452.2]","[1168.4, 370.1, 1195.5, 452.3]",0.1596,0.8404,0.5178,,,,,,111,10,0,
822,3,166,166,re_activate_from_lost,0.6765,"[689.2, 430.7, 775.6, 545.4]","[688.6, 430.5, 777.6, 545.6]",0.1132,0.8868,0.0419,,,,,,111,10,19,
822,5,212,212,unconfirmed_update,0.7059,"[1029.4, 386.8, 1053.7, 459.7]","[1030.6, 386.0, 1055.2, 459.7]",0.4502,0.5498,,,,,,,,10,,
822,6_revive,164,164,revived,0.8692,"[398.6, 431.3, 495.8, 534.6]",,,,,0.8128,0.65,0.1,1.0,0.8128,111,10,30,"[(164, 0.8127537965774536), (178, 0.7127306461334229), (12, 0.705284833908081), (147, 0.6886314749717712), (166, 0.6829001903533936)]"
822,6_revive,186,186,revived,0.7517,"[1004.4, 381.7, 1030.1, 456.6]",,,,,0.8615,0.7667,0.0751,1.0,0.8615,111,10,42,"[(186, 0.8615219593048096), (190, 0.7864077091217041), (188, 0.7676727175712585), (191, 0.766810417175293), (185, 0.7645066380500793)]"
823,5,164,164,unconfirmed_update,0.8161,"[385.1, 421.2, 486.3, 536.6]","[384.9, 423.2, 491.1, 536.2]",0.2843,0.7157,,,,,,,,8,,
823,6_new,158,213,margin_failed margin=0.013<0.04,0.6941,"[1599.8, 345.3, 1643.0, 480.9]",,,,,0.7673,0.7667,0.013,1.0,,112,8,14,"[(158, 0.7673369646072388), (12, 0.7543431520462036), (71, 0.748635470867157), (168, 0.7388591766357422), (54, 0.7261064052581787)]"
824,3,210,210,re_activate_from_lost,0.7242,"[367.9, 397.2, 405.7, 518.7]","[366.7, 397.0, 407.0, 517.6]",0.1459,0.8541,0.3814,,,,,,112,10,2,
824,5,213,213,unconfirmed_update,0.7065,"[1590.3, 343.6, 1633.5, 482.6]","[1591.8, 343.9, 1635.8, 482.3]",0.3718,0.6282,,,,,,,,10,,
824,6_new,164,214,margin_failed margin=0.010<0.04,0.8031,"[1752.3, 348.6, 1795.5, 497.1]",,,,,0.7913,0.65,0.0098,1.0,,112,10,32,"[(164, 0.7913346290588379), (12, 0.7815456390380859), (117, 0.7785887718200684), (158, 0.7705094814300537), (108, 0.7553385496139526)]"
825,5,214,214,unconfirmed_update,0.826,"[1742.9, 353.0, 1788.8, 495.5]","[1746.5, 352.1, 1788.3, 495.8]",0.3311,0.6689,,,,,,,,9,,
825,6_revive,79,79,revived,0.7461,"[1318.3, 375.6, 1342.6, 441.8]",,,,,0.8538,0.7667,0.0441,1.0,0.8538,113,9,22,"[(79, 0.8537773489952087), (202, 0.8096703290939331), (150, 0.737640917301178), (71, 0.7342353463172913), (135, 0.7251384258270264)]"
825,6_revive,205,205,revived,0.6963,"[1476.9, 350.7, 1544.4, 517.4]",,,,,0.8038,0.7667,0.076,1.0,0.8038,113,9,10,"[(205, 0.8038462400436401), (103, 0.7278730869293213), (116, 0.7084680795669556), (108, 0.6677205562591553), (118, 0.6607083678245544)]"
825,6_revive,186,186,revived,0.6955,"[981.5, 383.1, 1008.5, 458.0]",,,,,0.8611,0.7667,0.0731,1.0,0.8611,113,9,46,"[(186, 0.861092209815979), (190, 0.7879936695098877), (191, 0.7868187427520752), (188, 0.7540702819824219), (59, 0.7412406206130981)]"
826,3,173,173,re_activate_from_lost,0.5848,"[625.1, 393.2, 652.7, 476.2]","[624.9, 393.0, 653.4, 476.8]",0.1153,0.8847,0.0826,,,,,,113,10,36,
826,3,210,210,re_activate_from_lost,0.6392,"[345.6, 395.2, 384.8, 521.4]","[344.1, 394.8, 386.0, 520.4]",0.1055,0.8945,0.4282,,,,,,113,10,3,
826,5,79,79,unconfirmed_update,0.6674,"[1308.8, 377.3, 1334.5, 443.5]","[1311.2, 377.0, 1335.6, 443.1]",0.5379,0.4621,,,,,,,,10,,
826,6_new,205,215,gate_failed sim=0.721<theta=0.767,0.7291,"[1468.8, 350.3, 1530.9, 513.7]",,,,,0.7213,0.7667,0.0487,1.0,,113,10,12,"[(205, 0.721278965473175), (108, 0.6725525856018066), (207, 0.6722034215927124), (103, 0.6615533828735352), (117, 0.6581895351409912)]"
826,6_revive,79,79,revived,0.7194,"[1390.5, 377.0, 1414.8, 453.3]",,,,,0.8807,0.7667,0.1377,1.0,0.8807,113,10,23,"[(79, 0.8806658983230591), (71, 0.7430152297019958), (202, 0.7323328256607056), (12, 0.7317507266998291), (158, 0.7178155779838562)]"
827,3,207,207,re_activate_from_lost,0.6232,"[1545.8, 360.8, 1589.0, 510.6]","[1544.1, 361.5, 1588.9, 507.9]",0.2655,0.7345,0.1203,,,,,,113,9,7,
827,5,215,215,unconfirmed_update,0.8557,"[1456.7, 356.1, 1521.5, 515.4]","[1460.8, 354.9, 1521.7, 515.0]",0.318,0.682,,,,,,,,9,,
828,3,213,213,re_activate_from_lost,0.7652,"[1560.6, 363.5, 1598.4, 493.8]","[1558.7, 362.6, 1600.2, 493.5]",0.1741,0.8259,0.3681,,,,,,114,10,2,
828,3,214,214,re_activate_from_lost,0.7816,"[1707.8, 360.8, 1759.1, 520.1]","[1710.8, 361.5, 1757.2, 520.0]",0.2343,0.7657,0.4015,,,,,,114,10,1,
828,6_revive,164,164,revived,0.8665,"[334.8, 404.0, 438.1, 538.3]",,,,,0.8545,0.65,0.1457,1.0,0.8545,114,10,34,"[(164, 0.8544846773147583), (147, 0.708816409111023), (178, 0.6927446126937866), (139, 0.6843832731246948), (195, 0.6827152967453003)]"
828,6_new,114,216,margin_failed margin=0.023<0.04,0.8047,"[1852.2, 307.3, 1962.9, 649.4]",,,,,0.7446,0.6914,0.0231,1.0,,114,10,56,"[(114, 0.7445627450942993), (12, 0.7214937806129456), (158, 0.7132657170295715), (164, 0.7113780379295349), (168, 0.7103801369667053)]"
828,6_new,79,217,margin_failed margin=0.019<0.04,0.7211,"[1242.0, 384.1, 1265.0, 457.7]",,,,,0.7745,0.7667,0.0186,1.0,,114,10,26,"[(79, 0.7744677066802979), (168, 0.7558802366256714), (158, 0.733540952205658), (212, 0.7292232513427734), (44, 0.7250232696533203)]"
